,brand,year,selling_price,km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,seats
6372,Hyundai,2017,13.017002861746503,70000,Petrol,Individual,Manual,1,18.6,1197.0,81.83,5.0
6373,Tata,2009,11.918390573078392,30000,Diesel,Individual,Manual,1,19.09,1396.0,69.0,5.0
6374,Maruti,2019,12.89921982609012,15000,Petrol,Individual,Manual,1,15.37,1196.0,73.0,5.0
6375,Maruti,2013,12.128111104060462,85000,Petrol,Individual,Manual,1,22.74,796.0,47.3,5.0
6376,Maruti,2018,13.345506928718539,50000,Petrol,Individual,Automatic,1,22.0,1197.0,81.8,5.0
6377,Hyundai,2019,13.458835614025542,20000,Petrol,Individual,Manual,1,17.19,1197.0,81.86,5.0
6378,Maruti,2017,12.873902018105829,25000,Petrol,Individual,Manual,1,20.51,998.0,67.04,5.0
6379,Tata,2018,13.345506928718539,25000,Petrol,Individual,Manual,1,17.0,1198.0,108.5,5.0
6380,Maruti,2014,12.89921982609012,50000,Petrol,Individual,Manual,1,19.1,1197.0,85.8,5.0
6381,Hyundai,2011,12.84792653170257,150000,Diesel,Individual,Manual,4,23.0,1396.0,90.0,5.0
6382,Toyota,2009,12.89921982609012,90000,Petrol,Individual,Automatic,1,14.53,1794.0,138.1,5.0
6383,Tata,2019,13.337474757021274,100000,Petrol,Individual,Manual,1,17.57,1193.0,88.7,5.0
6384,Ford,2008,12.154779351142624,180000,Diesel,Individual,Manual,2,17.8,1399.0,67.0,5.0
6385,Maruti,2013,12.254862809699606,50000,Petrol,Individual,Manual,2,22.74,796.0,47.3,5.0
6386,Maruti,2012,12.506177237980511,80000,Diesel,Individual,Manual,3,23.2,1248.0,73.94,5.0
6387,Maruti,1999,10.714417768752456,100000,Petrol,Individual,Manual,3,17.3,993.0,60.0,5.0
6388,Hyundai,2014,12.301382825334498,93000,Petrol,Individual,Manual,2,21.1,814.0,55.2,5.0
6389,Mahindra,2014,13.217673557208654,11500,Diesel,Individual,Manual,1,15.96,2523.0,63.0,9.0
6390,Hyundai,2013,12.821258284620408,120000,Petrol,Individual,Manual,1,18.5,1197.0,82.85,5.0
6391,Hyundai,2006,11.461632170582678,100000,Petrol,Individual,Automatic,2,,,,
6392,Mahindra,2015,13.38472764187182,50000,Diesel,Individual,Manual,1,14.95,2489.0,93.7,9.0
6393,Honda,2012,13.217673557208654,120000,Petrol,Individual,Manual,1,16.8,1497.0,116.3,5.0
6394,Ford,2010,12.323855681186558,100000,Diesel,Individual,Manual,2,17.8,1399.0,68.0,5.0
6395,Maruti,2004,10.596634733096073,57000,Petrol,Individual,Manual,2,16.1,796.0,37.0,4.0
6396,Hyundai,2016,12.542544882151386,60000,Petrol,Individual,Manual,1,21.1,814.0,55.2,5.0
6397,Ford,2017,13.253391639810733,44077,Petrol,Dealer,Automatic,1,17.01,1499.0,110.5,5.0
6398,Maruti,2017,12.577636201962656,90000,Petrol,Individual,Manual,2,24.7,796.0,47.3,5.0
6399,Hyundai,2018,13.487006490992238,50000,Diesel,Individual,Manual,2,21.19,1396.0,88.73,5.0
6400,Ford,2017,13.592367006650065,60000,Diesel,Individual,Manual,1,22.77,1498.0,98.59,5.0
6401,Hyundai,2012,12.487485104968359,20000,Petrol,Individual,Manual,3,19.81,1086.0,68.05,5.0
6402,Maruti,2010,11.813030057420567,90000,Petrol,Individual,Manual,3,19.7,796.0,46.3,5.0
6403,Ford,2016,12.765688433465597,70000,Diesel,Individual,Manual,2,25.83,1498.0,99.0,5.0
6404,Maruti,2008,12.206072645530174,80000,Petrol,Individual,Manual,2,,,,
6405,Chevrolet,2016,13.102160670086809,80000,Diesel,Individual,Manual,1,18.2,1248.0,73.74,8.0
6406,Hyundai,2012,13.017002861746503,72000,Diesel,Individual,Manual,2,22.32,1582.0,126.32,5.0
6407,Mahindra,2016,13.764217263576723,50000,Diesel,Individual,Manual,1,15.4,1997.0,120.0,7.0
6408,Maruti,2012,12.779873068457553,90000,Petrol,Individual,Manual,2,17.5,1298.0,85.8,5.0
6409,Hyundai,2019,13.458835614025542,17000,Petrol,Individual,Manual,1,18.6,1197.0,81.86,5.0
6410,Mahindra,2012,13.038979594549872,70000,Diesel,Individual,Manual,1,12.05,2179.0,120.0,8.0
6411,Volkswagen,2012,12.765688433465597,74000,Diesel,Individual,Manual,2,22.07,1199.0,73.9,5.0
6412,Maruti,2006,11.350406535472453,60000,Petrol,Individual,Manual,2,19.7,796.0,46.3,5.0
6413,Maruti,2016,12.577636201962656,15000,Petrol,Individual,Manual,1,22.74,796.0,47.3,5.0
6414,Honda,2019,13.815510557964274,72000,Diesel,Individual,Manual,1,25.5,1498.0,98.6,5.0
6415,Tata,2008,11.350406535472453,25000,Petrol,Individual,Manual,2,16.84,1193.0,64.4,5.0
6416,Maruti,2003,11.082142548877775,114000,Petrol,Individual,Manual,1,19.7,796.0,46.3,5.0
6417,Honda,2005,11.225243392518447,120000,Petrol,Individual,Manual,1,13.0,1493.0,100.0,5.0
6418,Skoda,2003,11.512925464970229,250000,Diesel,Individual,Manual,2,18.7,1896.0,66.0,5.0
6419,Tata,2009,12.043553716032399,55768,Diesel,Individual,Manual,1,17.0,1405.0,71.0,5.0
6420,Hyundai,2017,13.17115354157376,40000,Petrol,Individual,Automatic,1,18.9,1197.0,81.86,5.0
6421,Maruti,2020,12.487485104968359,70000,Petrol,Individual,Manual,2,21.79,998.0,67.05,5.0
6422,Tata,2018,13.038979594549872,50000,Petrol,Individual,Manual,1,20.3,1199.0,84.0,5.0
6423,Maruti,2017,12.429216196844383,20000,Petrol,Individual,Manual,1,23.95,998.0,67.05,5.0
6424,Maruti,2013,12.886641043883259,70000,Diesel,Individual,Manual,2,23.4,1248.0,74.0,5.0
6425,Hyundai,2014,12.834681304952548,60000,Petrol,Individual,Manual,1,18.9,1197.0,82.0,5.0
6426,Tata,2009,11.695247021764184,120000,Diesel,Individual,Manual,1,17.0,1405.0,71.0,5.0
6427,Maruti,2011,12.577636201962656,110000,Diesel,Individual,Manual,2,21.1,1248.0,73.9,5.0
6428,Tata,2017,12.923909999653127,60000,Petrol,Individual,Manual,1,23.84,1199.0,84.0,5.0
6429,Chevrolet,2009,12.206072645530174,30000,Petrol,Individual,Manual,1,16.5,995.0,63.0,5.0
6430,Skoda,2018,13.710150042306449,35000,Diesel,Individual,Manual,1,21.13,1498.0,108.6,5.0
6431,Maruti,2003,10.819778284410283,50000,Petrol,Individual,Manual,3,16.1,796.0,37.0,4.0
6432,Renault,2012,13.017002861746503,100000,Diesel,Individual,Manual,1,19.01,1461.0,108.45,5.0
6433,Mahindra,2012,13.38472764187182,80000,Diesel,Individual,Manual,3,15.1,2179.0,140.0,7.0
6434,Volkswagen,2014,12.611537753638338,84000,Diesel,Individual,Manual,2,20.14,1498.0,88.5,5.0
6435,Ford,2014,12.959844447906553,60000,Diesel,Individual,Manual,1,25.01,1498.0,89.75,5.0
6436,Maruti,1998,10.915088464214607,50000,Petrol,Individual,Manual,2,17.3,993.0,60.0,5.0
6437,Hyundai,2011,12.206072645530174,60000,Petrol,Individual,Manual,2,20.36,1197.0,78.9,5.0
6438,Mahindra,2015,13.790192749979985,100000,Diesel,Individual,Manual,1,16.0,2179.0,140.0,7.0
6439,Mahindra,2013,13.017002861746503,70000,Diesel,Individual,Manual,1,15.96,2523.0,62.1,7.0
6440,Mahindra,2014,13.304684934198283,82500,Diesel,Individual,Manual,2,15.96,2523.0,62.1,7.0
6441,Mahindra,2014,13.217673557208654,76000,Diesel,Individual,Manual,1,15.96,2523.0,62.1,9.0
6442,Tata,2011,12.100712129872347,87000,Diesel,Individual,Manual,1,18.0,1248.0,75.0,5.0
6443,Mahindra,2010,12.611537753638338,120000,Diesel,Individual,Manual,1,14.0,2498.0,112.0,7.0
6444,Tata,2016,12.765688433465597,70000,Petrol,Individual,Manual,2,17.57,1193.0,88.7,5.0
6445,Maruti,2014,13.049792684569493,90000,Diesel,Individual,Manual,1,23.4,1248.0,74.0,5.0
6446,Tata,2010,12.206072645530174,188000,Diesel,Individual,Manual,2,21.12,1248.0,88.8,5.0
6447,Chevrolet,2014,12.765688433465597,120000,Diesel,Individual,Manual,2,18.2,1248.0,73.8,8.0
6448,Honda,2015,13.38472764187182,80000,Petrol,Individual,Manual,1,17.4,1497.0,117.3,5.0
6449,Hyundai,2010,11.918390573078392,123278,Petrol,Individual,Manual,2,20.36,1197.0,78.9,5.0
6450,Honda,2014,13.235692062711331,100000,Diesel,Individual,Manual,2,26.0,1498.0,98.6,5.0
6451,Hyundai,2015,13.345506928718539,90000,Diesel,Individual,Manual,1,21.19,1396.0,88.73,5.0
6452,Ford,2012,12.301382825334498,110000,Diesel,Individual,Manual,1,20.0,1399.0,68.0,5.0
6453,Ford,2013,12.429216196844383,110000,Diesel,Individual,Manual,1,20.0,1399.0,68.1,5.0
6454,Tata,2018,13.262125319779487,70000,Diesel,Individual,Manual,1,20.65,1248.0,88.7,5.0
6455,Mahindra,2015,13.864300722133706,65000,Diesel,Individual,Manual,1,15.1,2179.0,140.0,7.0
6456,Jaguar,2015,14.914122846632385,70000,Diesel,Individual,Automatic,2,16.36,2179.0,187.7,5.0
6457,Tata,2012,12.206072645530174,90000,Diesel,Individual,Manual,3,11.57,2179.0,138.1,7.0
6458,Maruti,2016,12.476099782743233,50000,Petrol,Individual,Manual,1,22.74,796.0,47.3,5.0
6459,Hyundai,2018,12.608198852372823,33000,Petrol,Individual,Manual,1,21.1,814.0,55.2,5.0
6460,Maruti,2015,12.429216196844383,26500,Petrol,Individual,Manual,1,22.74,796.0,47.3,5.0
6461,Hyundai,2011,11.84939770159144,60000,Petrol,Individual,Manual,4,17.92,1086.0,62.1,5.0
6462,Maruti,2013,12.793859310432293,70000,Diesel,Individual,Manual,3,23.4,1248.0,74.0,5.0
6463,Datsun,2015,12.254862809699606,80000,Petrol,Individual,Manual,1,20.63,1198.0,67.06,5.0
6464,Hyundai,2017,13.304684934198283,60000,Diesel,Individual,Manual,1,22.54,1396.0,88.73,5.0
6465,Skoda,2011,12.254862809699606,100000,Diesel,Individual,Manual,1,19.5,1199.0,75.0,5.0
6466,Volkswagen,2011,12.611537753638338,80000,Diesel,Individual,Manual,2,20.54,1598.0,103.6,5.0
6467,Hyundai,2016,13.017002861746503,35000,Petrol,Individual,Manual,1,18.9,1197.0,82.0,5.0
6468,Ford,2018,14.978661367769956,35000,Diesel,Individual,Automatic,1,10.91,3198.0,197.0,7.0
6469,Hyundai,2019,13.217673557208654,10000,Petrol,Individual,Manual,1,18.9,1197.0,81.86,5.0
6470,Tata,2011,11.512925464970229,80000,Diesel,Individual,Manual,1,18.0,1248.0,75.0,5.0
6471,Hyundai,2012,12.128111104060462,50000,Petrol,Individual,Manual,2,21.1,814.0,55.2,5.0
6472,Maruti,2006,11.289781913656018,90000,Petrol,Individual,Manual,2,17.3,1061.0,64.0,5.0
6473,Maruti,2017,12.594730635321957,80000,Petrol,Individual,Manual,1,24.7,796.0,47.3,5.0
6474,Renault,2017,12.793859310432293,25000,Petrol,Individual,Manual,1,23.01,999.0,67.0,5.0
6475,Maruti,2014,12.254862809699606,70000,Petrol,Individual,Manual,1,20.92,998.0,67.1,5.0
6476,Hyundai,2019,13.279367126213993,80000,Petrol,Individual,Automatic,1,17.4,1197.0,81.86,5.0
6477,Volkswagen,2016,13.235692062711331,50000,Diesel,Individual,Manual,1,20.14,1498.0,88.7,5.0
6478,Honda,2015,13.304684934198283,70000,Diesel,Individual,Manual,1,26.0,1498.0,98.6,5.0
6479,Datsun,2017,12.706847933442663,60000,Petrol,Individual,Manual,1,20.63,1198.0,67.0,5.0
6480,Hyundai,2019,13.805460222110773,15000,Petrol,Individual,Manual,1,17.0,1591.0,121.3,5.0
6481,Toyota,2012,12.611537753638338,90000,Diesel,Individual,Manual,1,23.59,1364.0,67.1,5.0
6482,Tata,2018,13.38472764187182,28000,Petrol,Individual,Manual,1,17.0,1198.0,108.5,5.0
6483,Hyundai,2019,13.45166712454693,20000,Petrol,Individual,Automatic,1,17.4,1197.0,81.86,5.0
6484,Hyundai,2014,12.611537753638338,60000,Diesel,Individual,Manual,1,24.0,1120.0,70.0,5.0
6485,Maruti,2015,12.506177237980511,22000,Petrol,Individual,Manual,1,22.74,796.0,47.3,5.0
6486,Tata,2010,12.128111104060462,70000,Diesel,Individual,Manual,2,11.57,2179.0,138.1,7.0
6487,Chevrolet,2013,12.206072645530174,80000,Diesel,Individual,Manual,1,22.1,1248.0,76.9,5.0
6489,Tata,2018,13.664687668229691,60000,Diesel,Individual,Manual,1,21.5,1497.0,108.5,5.0
6490,Tata,2018,12.89921982609012,20000,Petrol,Individual,Manual,1,23.84,1199.0,84.0,5.0
6491,Maruti,2013,12.388394202324129,142000,Diesel,Individual,Manual,2,23.2,1248.0,73.94,5.0
6492,Maruti,2015,13.253391639810733,72000,Diesel,Individual,Manual,1,26.59,1248.0,74.0,5.0
6493,Ford,2018,13.652991628466498,90000,Diesel,Individual,Manual,1,23.0,1498.0,98.96,5.0
6494,Ford,2011,11.951180395901384,80000,Diesel,Individual,Manual,3,20.0,1399.0,68.0,5.0
6495,Hyundai,2011,12.506177237980511,125000,Diesel,Individual,Manual,1,23.0,1396.0,90.0,5.0
6496,Maruti,2015,13.321214236149494,33000,Petrol,Individual,Manual,1,20.73,1373.0,91.1,5.0
6497,Hyundai,2015,13.815510557964274,50000,Diesel,Individual,Manual,1,19.67,1582.0,126.2,5.0
6498,Mahindra,2012,13.017002861746503,120000,Diesel,Individual,Manual,2,12.05,2179.0,120.0,9.0
6499,Hyundai,2018,13.122363377404328,35000,Diesel,Individual,Manual,1,25.4,1186.0,73.97,5.0
6500,Honda,2018,13.458835614025542,43000,Diesel,Individual,Manual,1,27.4,1498.0,98.63,5.0
6501,Maruti,2007,11.813030057420567,60000,Petrol,Individual,Manual,1,19.7,796.0,46.3,5.0
6502,Mahindra,2012,12.971540487669746,148000,Diesel,Individual,Manual,2,12.05,2179.0,120.0,9.0
6503,Hyundai,2014,13.345506928718539,70000,Diesel,Individual,Manual,2,22.32,1582.0,126.32,5.0
6504,Nissan,2011,12.542544882151386,96000,Petrol,Individual,Manual,1,16.95,1498.0,97.7,5.0
6505,Mahindra,2015,13.592367006650065,70000,Diesel,Individual,Manual,1,15.4,1997.0,120.0,7.0
6506,Maruti,2012,12.301382825334498,70000,Diesel,Individual,Manual,2,23.2,1248.0,73.94,5.0
6507,Maruti,2017,13.337474757021274,18484,Petrol,Individual,Manual,1,20.89,1197.0,81.8,5.0
6508,Tata,2011,12.611537753638338,70000,Diesel,Individual,Manual,1,13.93,2179.0,138.03,7.0
6509,Maruti,2010,12.100712129872347,25000,Petrol,Individual,Manual,2,19.7,796.0,46.3,5.0
6510,Volkswagen,2013,12.429216196844383,120000,Diesel,Individual,Manual,3,22.07,1199.0,73.9,5.0
6511,Maruti,2017,13.081541382884074,55000,Petrol,Individual,Manual,1,20.85,1197.0,83.14,5.0
6512,Ford,2019,13.693342923990066,10000,Petrol,Individual,Manual,2,17.0,1497.0,121.31,5.0
6513,Mahindra,2020,13.217673557208654,60000,Diesel,Individual,Manual,1,25.32,1198.0,77.0,6.0
6514,Maruti,2018,13.592367006650065,30000,Diesel,Individual,Manual,1,28.4,1248.0,74.02,5.0
6515,Hyundai,2013,12.100712129872347,65000,Petrol,Individual,Manual,1,17.92,1086.0,62.1,5.0
6516,Maruti,2010,12.206072645530174,27000,Petrol,Individual,Manual,1,,,,
6517,Hyundai,2012,12.84792653170257,50000,Diesel,Individual,Manual,2,21.9,1396.0,88.76,5.0
6518,Tata,2019,13.16158409055761,2560,Petrol,Individual,Automatic,1,24.0,1199.0,83.81,5.0
6519,Maruti,2004,11.407564949312402,60000,Petrol,Individual,Manual,1,19.7,796.0,46.3,5.0
6520,Maruti,2016,12.706847933442663,80000,Petrol,Individual,Manual,2,20.51,998.0,67.04,5.0
6521,Maruti,1999,10.596634733096073,50000,Petrol,Individual,Manual,2,16.1,796.0,37.0,4.0
6522,Chevrolet,2015,12.821258284620408,120000,Diesel,Individual,Manual,1,18.2,1248.0,73.8,8.0
6523,Honda,2009,12.577636201962656,120000,Petrol,Individual,Manual,2,16.8,1497.0,116.3,5.0
6524,Hyundai,2013,12.2783933071098,47000,Petrol,Individual,Manual,2,21.1,814.0,55.2,5.0
6525,Tata,2017,14.063931916462753,45000,Diesel,Individual,Manual,1,17.6,2179.0,153.86,7.0
6526,Toyota,2012,13.321214236149494,90000,Diesel,Individual,Manual,1,12.8,2494.0,102.0,8.0
6527,Hyundai,2013,12.84792653170257,110000,Diesel,Individual,Manual,2,21.27,1396.0,88.76,5.0
6528,Mahindra,2017,14.038654109278484,95000,Diesel,Individual,Manual,1,15.4,1997.0,120.0,7.0
6529,Hyundai,2012,12.89921982609012,103655,Diesel,Individual,Manual,2,22.32,1582.0,126.3,5.0
6530,Hyundai,2018,13.458835614025542,25000,Petrol,Individual,Automatic,2,17.4,1197.0,81.86,5.0
6531,Renault,2014,13.38472764187182,80000,Diesel,Individual,Manual,1,19.01,1461.0,108.45,5.0
6532,Tata,2014,11.461632170582678,50000,Petrol,Individual,Manual,2,25.4,624.0,37.5,4.0
6533,Mahindra,2015,13.952660396111508,56975,Diesel,Individual,Manual,1,16.0,2179.0,140.0,7.0
6534,Hyundai,2010,11.918390573078392,110000,Petrol,Individual,Manual,1,0.0,1086.0,62.0,5.0
6535,Maruti,2008,11.695247021764184,80000,Petrol,Individual,Manual,3,19.7,796.0,46.3,5.0
6537,Ford,2010,12.100712129872347,187000,Diesel,Dealer,Manual,2,17.8,1399.0,68.0,5.0
6538,Ford,2013,12.691580461311874,69000,Diesel,Dealer,Manual,1,18.6,1388.0,67.0,5.0
6539,Ford,2015,13.217673557208654,206000,Diesel,Dealer,Manual,1,22.77,1498.0,98.59,5.0
6540,Ford,2018,13.764217263576723,27000,Diesel,Dealer,Manual,1,22.77,1498.0,98.59,5.0
6541,Ford,2014,13.122363377404328,132000,Diesel,Dealer,Manual,2,22.7,1498.0,89.84,5.0
6542,Ford,2017,13.493926933836812,75000,Diesel,Dealer,Manual,1,26.1,1498.0,99.23,5.0
6543,Ford,2015,13.122363377404328,18000,Petrol,Dealer,Manual,2,18.5,1194.0,94.93,5.0
6544,Mahindra,2011,12.100712129872347,218000,Diesel,Individual,Manual,1,21.0,1461.0,64.1,5.0
6545,Hyundai,2016,13.38472764187182,10000,Diesel,Individual,Manual,1,22.54,1396.0,88.73,5.0
6546,Maruti,2010,12.560244459250788,80000,Diesel,Individual,Manual,1,17.8,1248.0,75.0,5.0
6547,Mahindra,2011,12.254862809699606,215000,Diesel,Individual,Manual,1,21.0,1461.0,64.1,5.0
6548,Ford,2012,12.206072645530174,137000,Diesel,Individual,Manual,1,17.8,1399.0,67.0,5.0
6549,Volkswagen,2011,12.594730635321957,65000,Diesel,Individual,Manual,2,20.54,1598.0,103.6,5.0
6550,Honda,2007,11.982929094215963,120000,Petrol,Individual,Manual,3,17.7,1497.0,78.0,5.0
6551,Maruti,2017,13.017002861746503,10000,Petrol,Individual,Automatic,1,23.1,998.0,67.04,5.0
6552,Datsun,2016,12.86099861326992,20000,Petrol,Individual,Manual,1,20.62,1198.0,67.0,7.0
6553,Ford,2011,12.765688433465597,93500,Diesel,Individual,Manual,2,18.6,1388.0,67.0,5.0
6554,Jaguar,2017,14.812828128480803,9000,Diesel,Dealer,Automatic,1,13.6,1999.0,177.0,5.0
6555,Lexus,2019,15.454507272639919,20000,Petrol,Dealer,Automatic,1,22.37,2487.0,214.56,5.0
6556,Jaguar,2017,14.978661367769956,45000,Diesel,Dealer,Automatic,1,19.33,1999.0,177.0,5.0
6557,Tata,2015,13.128345449081877,110000,Diesel,Individual,Manual,1,14.1,2179.0,147.94,7.0
6558,Volvo,2019,15.150511624696614,20000,Diesel,Individual,Automatic,1,18.0,1969.0,190.0,5.0
6559,Toyota,2016,14.508657738524219,68089,Petrol,Trustmark Dealer,Automatic,1,19.16,2494.0,157.7,5.0
6560,Maruti,2013,12.323855681186558,58343,Petrol,Trustmark Dealer,Manual,1,21.79,998.0,67.05,5.0
6561,Maruti,2018,13.514405465180353,38817,Diesel,Dealer,Manual,1,27.39,1248.0,74.0,5.0
6562,Honda,2016,13.217673557208654,56494,Petrol,Trustmark Dealer,Manual,1,18.2,1199.0,88.7,5.0
6563,Toyota,2013,13.527828485512494,79328,Diesel,Trustmark Dealer,Manual,2,12.99,2494.0,100.6,7.0
6564,Maruti,2019,13.38472764187182,5621,Petrol,Trustmark Dealer,Automatic,1,22.0,1197.0,81.8,5.0
6565,Toyota,2017,13.345506928718539,25538,Petrol,Trustmark Dealer,Manual,1,16.78,1496.0,88.73,5.0
6566,Maruti,2018,13.304684934198283,69779,Petrol,Dealer,Automatic,1,22.0,1197.0,81.8,5.0
6567,Hyundai,2017,13.017002861746503,56290,Diesel,Dealer,Manual,1,24.0,1186.0,73.97,5.0
6568,BMW,2019,15.501909511534503,7500,Diesel,Dealer,Automatic,1,16.78,1995.0,190.0,5.0
6569,BMW,2019,15.520258650202699,8500,Diesel,Dealer,Automatic,1,16.78,1995.0,190.0,5.0
6570,Honda,2019,13.565766324852886,7032,Petrol,Trustmark Dealer,Automatic,1,19.0,1199.0,88.76,5.0
6571,Skoda,2016,13.37700559577791,11000,Petrol,Dealer,Automatic,1,14.3,1598.0,103.5,5.0
6572,Volvo,2018,14.721750953984929,2000,Diesel,Dealer,Automatic,1,16.8,1984.0,150.0,5.0
6573,Jaguar,2017,14.812828128480803,9000,Diesel,Dealer,Automatic,1,13.6,1999.0,177.0,5.0
6574,Lexus,2019,15.454507272639919,20000,Petrol,Dealer,Automatic,1,22.37,2487.0,214.56,5.0
6575,Jaguar,2017,14.978661367769956,45000,Diesel,Dealer,Automatic,1,19.33,1999.0,177.0,5.0
6576,Tata,2015,13.128345449081877,110000,Diesel,Individual,Manual,1,14.1,2179.0,147.94,7.0
6577,Volvo,2019,15.150511624696614,20000,Diesel,Individual,Automatic,1,18.0,1969.0,190.0,5.0
6578,Toyota,2016,14.508657738524219,68089,Petrol,Trustmark Dealer,Automatic,1,19.16,2494.0,157.7,5.0
6579,Maruti,2013,12.323855681186558,58343,Petrol,Trustmark Dealer,Manual,1,21.79,998.0,67.05,5.0
6580,Maruti,2018,13.514405465180353,38817,Diesel,Dealer,Manual,1,27.39,1248.0,74.0,5.0
6581,Honda,2016,13.217673557208654,56494,Petrol,Trustmark Dealer,Manual,1,18.2,1199.0,88.7,5.0
6582,Toyota,2013,13.527828485512494,79328,Diesel,Trustmark Dealer,Manual,2,12.99,2494.0,100.6,7.0
6583,Maruti,2019,13.38472764187182,5621,Petrol,Trustmark Dealer,Automatic,1,22.0,1197.0,81.8,5.0
6584,Toyota,2017,13.345506928718539,25538,Petrol,Trustmark Dealer,Manual,1,16.78,1496.0,88.73,5.0
6585,Maruti,2018,13.304684934198283,69779,Petrol,Dealer,Automatic,1,22.0,1197.0,81.8,5.0
6586,Hyundai,2017,13.017002861746503,56290,Diesel,Dealer,Manual,1,24.0,1186.0,73.97,5.0
6587,BMW,2019,15.501909511534503,7500,Diesel,Dealer,Automatic,1,16.78,1995.0,190.0,5.0
6588,BMW,2019,15.520258650202699,8500,Diesel,Dealer,Automatic,1,16.78,1995.0,190.0,5.0
6589,Honda,2019,13.565766324852886,7032,Petrol,Trustmark Dealer,Automatic,1,19.0,1199.0,88.76,5.0
6590,Skoda,2016,13.37700559577791,11000,Petrol,Dealer,Automatic,1,14.3,1598.0,103.5,5.0
6591,Volvo,2018,14.721750953984929,2000,Diesel,Dealer,Automatic,1,16.8,1984.0,150.0,5.0
6592,Maruti,2019,13.232114241363448,70000,Diesel,Individual,Manual,1,28.4,1248.0,74.02,5.0
6593,Hyundai,2010,12.013700752882718,56000,Petrol,Individual,Manual,3,17.92,1086.0,62.1,5.0
6594,Hyundai,2012,12.611537753638338,80000,Diesel,Individual,Manual,2,21.9,1396.0,88.76,5.0
6595,Hyundai,2019,13.122363377404328,5000,Petrol,Individual,Manual,1,20.3,1086.0,68.0,5.0
6596,Mahindra,2012,13.710150042306449,100000,Diesel,Individual,Manual,1,15.1,2179.0,140.0,7.0
6597,BMW,2008,13.62918097977278,60000,Diesel,Individual,Automatic,3,11.0,2993.0,235.0,5.0
6598,BMW,2008,13.698976741708323,70000,Diesel,Individual,Automatic,3,,,,
6599,Skoda,2014,13.369223455335854,65000,Diesel,Individual,Manual,2,21.14,1498.0,103.52,5.0
6600,Mahindra,2015,13.710150042306449,70000,Diesel,Individual,Manual,3,15.4,2179.0,120.0,7.0
6601,Chevrolet,2013,13.017002861746503,60000,Diesel,Individual,Manual,1,18.2,1248.0,73.8,7.0
6602,Maruti,2018,13.623138665316818,82000,Diesel,Individual,Manual,1,28.09,1248.0,88.5,5.0
6603,Tata,2013,13.122363377404328,80000,Diesel,Individual,Manual,2,13.7,2179.0,138.1,7.0
6604,Mahindra,2017,12.691580461311874,5000,Petrol,Individual,Manual,2,18.15,1198.0,82.0,6.0
6605,Renault,2014,13.017002861746503,133000,Diesel,Individual,Manual,1,19.01,1461.0,108.45,5.0
6606,Honda,2017,13.422467969854667,25000,Petrol,Individual,Manual,2,17.5,1199.0,88.7,5.0
6607,Tata,2017,12.936033799212835,15000,Petrol,Individual,Manual,1,17.57,1193.0,88.7,5.0
6608,Hyundai,2017,13.9108207377686,40000,Diesel,Individual,Manual,1,21.38,1396.0,88.7,5.0
6609,Volkswagen,2016,13.122363377404328,35000,Petrol,Individual,Manual,1,17.0,1198.0,73.75,5.0
6610,Mahindra,2014,13.142164043914272,70000,Diesel,Individual,Manual,2,15.96,2523.0,62.1,7.0
6611,Mahindra,2007,12.206072645530174,152000,Diesel,Individual,Manual,4,10.5,2609.0,120.0,9.0
6612,Maruti,2007,11.002099841204238,100000,Petrol,Individual,Manual,2,16.1,796.0,37.0,4.0
6613,Hyundai,2013,13.122363377404328,80000,Diesel,Individual,Manual,2,22.32,1582.0,126.3,5.0
6614,Tata,2009,10.714417768752456,100000,Diesel,Individual,Manual,2,17.2,1396.0,53.5,5.0
6615,Renault,2017,12.506177237980511,50000,Petrol,Individual,Manual,1,25.17,799.0,53.3,5.0
6616,Hyundai,2017,13.217673557208654,40000,Petrol,Individual,Manual,1,17.19,1197.0,81.86,5.0
6617,Renault,2016,12.367340793126296,60000,Petrol,Individual,Manual,1,23.01,999.0,67.0,5.0
6618,Hyundai,2018,13.304684934198283,40000,Petrol,Individual,Manual,1,18.6,1197.0,81.83,5.0
6619,Honda,2015,13.17115354157376,60000,Diesel,Individual,Manual,1,27.3,1498.0,98.6,5.0
6620,Maruti,2012,12.691580461311874,90000,Diesel,Individual,Manual,1,22.9,1248.0,74.0,5.0
6621,Maruti,2014,12.948009990259552,90000,Diesel,Individual,Manual,1,23.4,1248.0,74.0,5.0
6622,Maruti,2014,12.345830240069793,60000,Petrol,Individual,Manual,2,20.92,998.0,67.1,5.0
6623,Maruti,2013,12.834681304952548,80000,Diesel,Individual,Manual,4,23.4,1248.0,74.0,5.0
6624,Mahindra,2012,13.527828485512494,120000,Diesel,Individual,Manual,1,12.05,2179.0,120.0,8.0
6625,Tata,2018,12.89921982609012,40000,Petrol,Individual,Manual,1,23.84,1199.0,84.0,5.0
6626,Mahindra,2013,13.304684934198283,91000,Diesel,Individual,Manual,1,15.1,2179.0,140.0,7.0
6627,Hyundai,2008,11.608235644774552,80000,Petrol,Individual,Manual,3,17.8,1086.0,63.0,5.0
6628,Maruti,2007,10.714417768752456,73257,Petrol,Individual,Manual,1,16.1,796.0,37.0,4.0
6629,Mahindra,2019,13.489780417874963,80000,Diesel,Individual,Manual,1,0.0,2523.0,70.0,2.0
